sales_record_id,order_id,customer_id,product_key,order_date,ship_date,ship_mode,market,region,quantity,sales,discount,profit,shipping_cost,order_priority,year
42668,ES-2014-2349858,352,10477,2014-08-19,2014-08-24,Second Class,EU,North,2,274.0,0.0,0.0,43.23,High,2014
42669,ES-2014-1694278,487,5596,2014-08-19,2014-08-22,First Class,EU,Central,2,267.0,0.2,-40.08,41.61,Critical,2014
42670,ES-2014-2468556,687,9465,2014-08-19,2014-08-25,Standard Class,EU,South,5,741.0,0.0,266.7,39.62,Medium,2014
42671,TU-2014-2680,160,7492,2014-08-19,2014-08-26,Standard Class,EMEA,EMEA,4,199.0,0.6,-154.536,33.31,Low,2014
42672,CA-2014-151358,46,4269,2014-08-19,2014-08-23,Standard Class,US,West,2,323.0,0.0,61.389,29.34,High,2014
42673,ES-2014-1694278,487,9064,2014-08-19,2014-08-22,First Class,EU,Central,4,102.0,0.1,10.128,29.18,Critical,2014
42674,ID-2014-29004,86,9054,2014-08-19,2014-08-23,Second Class,APAC,North Asia,4,177.0,0.5,-28.32,29.05,High,2014
42675,IN-2014-67189,680,764,2014-08-19,2014-08-22,First Class,APAC,Central Asia,4,201.0,0.0,38.04,26.68,Medium,2014
42676,MX-2014-159548,387,5490,2014-08-19,2014-08-21,First Class,LATAM,Caribbean,2,159.0,0.2,3.976,26.01,High,2014
42677,MX-2014-125570,24,3559,2014-08-19,2014-08-24,Standard Class,LATAM,North,9,170.0,0.0,73.26,21.12,High,2014
42678,ES-2014-5091205,102,1240,2014-08-19,2014-08-23,Second Class,EU,South,7,345.0,0.0,37.8,20.93,Medium,2014
42679,MX-2014-116652,143,1156,2014-08-19,2014-08-26,Standard Class,LATAM,North,3,260.0,0.002,72.31944,20.28,Medium,2014
42680,IN-2014-53651,243,5277,2014-08-19,2014-08-22,First Class,APAC,North Asia,3,86.0,0.0,34.2,16.42,Critical,2014
42681,IN-2014-45755,12,7081,2014-08-19,2014-08-23,Standard Class,APAC,Oceania,5,218.0,0.1,-24.225,16.32,Medium,2014
42682,MX-2014-159548,387,2231,2014-08-19,2014-08-21,First Class,LATAM,Caribbean,6,87.0,0.2,20.472,15.95,High,2014
42683,TU-2014-2680,160,3558,2014-08-19,2014-08-26,Standard Class,EMEA,EMEA,4,227.0,0.6,-249.84,14.79,Low,2014
42684,CA-2014-112809,17,2168,2014-08-19,2014-08-23,Standard Class,US,Central,3,200.0,0.2,12.504,13.8,Medium,2014
42685,UP-2014-550,346,1890,2014-08-19,2014-08-22,Second Class,EMEA,EMEA,4,194.0,0.0,83.52,13.6,Medium,2014
42686,ES-2014-5335914,325,7272,2014-08-19,2014-08-21,First Class,EU,Central,3,75.0,0.0,9.0,13.41,Medium,2014
42687,IZ-2014-7330,155,1635,2014-08-19,2014-08-25,Standard Class,EMEA,EMEA,4,181.0,0.0,54.24,12.34,Medium,2014
42688,ES-2014-1694278,487,350,2014-08-19,2014-08-22,First Class,EU,Central,3,35.0,0.1,11.16,10.38,Critical,2014
42689,ES-2014-5335914,325,324,2014-08-19,2014-08-21,First Class,EU,Central,3,76.0,0.0,25.11,9.49,Medium,2014
42690,IN-2014-45755,12,6002,2014-08-19,2014-08-23,Standard Class,APAC,Oceania,8,387.0,0.1,29.976,8.43,Medium,2014
42691,UP-2014-550,346,67,2014-08-19,2014-08-22,Second Class,EMEA,EMEA,1,174.0,0.0,71.46,8.0,Medium,2014
42692,ES-2014-5335914,325,10377,2014-08-19,2014-08-21,First Class,EU,Central,7,76.0,0.0,8.4,7.87,Medium,2014
42693,IZ-2014-7330,155,1921,2014-08-19,2014-08-25,Standard Class,EMEA,EMEA,2,171.0,0.0,80.52,7.65,Medium,2014
42694,IZ-2014-7330,155,10040,2014-08-19,2014-08-25,Standard Class,EMEA,EMEA,1,84.0,0.0,15.09,7.32,Medium,2014
42695,CA-2014-117947,15,5635,2014-08-19,2014-08-24,Second Class,US,East,9,107.0,0.2,33.57,6.51,Medium,2014
42696,IN-2014-45762,672,651,2014-08-19,2014-08-22,Second Class,APAC,North Asia,3,54.0,0.0,20.07,6.42,High,2014
42697,IN-2014-61260,67,315,2014-08-19,2014-08-24,Standard Class,APAC,North Asia,5,59.0,0.0,27.75,6.17,Medium,2014
42698,ES-2014-5545008,271,7088,2014-08-19,2014-08-19,Same Day,EU,Central,2,95.0,0.0,46.56,6.03,High,2014
42699,ES-2014-5091205,102,1367,2014-08-19,2014-08-23,Second Class,EU,South,2,54.0,0.1,0.588,5.92,Medium,2014
42700,ES-2014-5550629,606,952,2014-08-19,2014-08-24,Standard Class,EU,Central,3,146.0,0.0,68.58,5.81,Medium,2014
42701,ES-2014-5335914,325,9829,2014-08-19,2014-08-21,First Class,EU,Central,3,56.0,0.0,9.0,5.32,Medium,2014
42702,ES-2014-5091205,102,5463,2014-08-19,2014-08-23,Second Class,EU,South,6,41.0,0.0,11.34,5.23,Medium,2014
42703,TZ-2014-9600,152,4884,2014-08-19,2014-08-24,Standard Class,Africa,Africa,6,82.0,0.0,0.0,5.2,Medium,2014
42704,CA-2014-117947,15,4271,2014-08-19,2014-08-24,Second Class,US,East,3,88.0,0.0,27.2862,5.17,Medium,2014
42705,ES-2014-5335914,325,9270,2014-08-19,2014-08-21,First Class,EU,Central,1,30.0,0.0,0.87,5.01,Medium,2014
42706,TU-2014-2680,160,224,2014-08-19,2014-08-26,Standard Class,EMEA,EMEA,6,34.0,0.6,-33.264,4.74,Low,2014
42707,IN-2014-45755,12,2684,2014-08-19,2014-08-23,Standard Class,APAC,Oceania,1,48.0,0.1,10.074,4.66,Medium,2014
42708,ES-2014-2542619,368,9666,2014-08-19,2014-08-25,Standard Class,EU,Central,5,49.0,0.0,20.1,4.43,Medium,2014
42709,IN-2014-61260,67,1986,2014-08-19,2014-08-24,Standard Class,APAC,North Asia,1,47.0,0.0,16.5,4.4,Medium,2014
42710,MX-2014-116652,143,1249,2014-08-19,2014-08-26,Standard Class,LATAM,North,2,60.0,0.2,-4.544,3.95,Medium,2014
42711,NI-2014-1950,615,4355,2014-08-19,2014-08-26,Standard Class,Africa,Africa,2,30.0,0.7,-26.58,3.46,Low,2014
42712,CA-2014-119809,345,2234,2014-08-19,2014-08-26,Standard Class,US,West,3,66.0,0.0,22.4196,3.14,Medium,2014
42713,MX-2014-159548,387,3872,2014-08-19,2014-08-21,First Class,LATAM,Caribbean,3,28.0,0.2,0.696,3.07,High,2014
42714,IN-2014-45755,12,4523,2014-08-19,2014-08-23,Standard Class,APAC,Oceania,2,52.0,0.1,14.904,2.78,Medium,2014
42715,TZ-2014-9600,152,6878,2014-08-19,2014-08-24,Standard Class,Africa,Africa,2,53.0,0.0,18.48,2.67,Medium,2014
42716,ID-2014-29004,86,3070,2014-08-19,2014-08-23,Second Class,APAC,North Asia,3,18.0,0.5,-10.62,2.45,High,2014
42717,CA-2014-117947,15,2147,2014-08-19,2014-08-24,Second Class,US,East,1,38.0,0.0,10.9939,2.22,Medium,2014
42718,CA-2014-117947,15,5280,2014-08-19,2014-08-24,Second Class,US,East,2,40.0,0.0,15.7872,2.12,Medium,2014
42719,CA-2014-112809,17,2943,2014-08-19,2014-08-23,Standard Class,US,Central,5,21.0,0.8,-33.139,1.69,Medium,2014
42720,MX-2014-153766,725,4903,2014-08-19,2014-08-25,Standard Class,LATAM,North,2,39.0,0.0,10.96,1.54,Medium,2014
42721,CA-2014-162936,192,5809,2014-08-19,2014-08-23,Standard Class,US,East,2,23.0,0.0,7.6494,1.49,Medium,2014
42722,IN-2014-45755,12,809,2014-08-19,2014-08-23,Standard Class,APAC,Oceania,3,19.0,0.1,-1.746,1.43,Medium,2014
42723,TZ-2014-9600,152,1932,2014-08-19,2014-08-24,Standard Class,Africa,Africa,1,24.0,0.1,3.492,1.22,Medium,2014
42724,TU-2014-3120,333,7716,2014-08-19,2014-08-24,Standard Class,EMEA,EMEA,2,9.0,0.6,-12.312,0.81,Medium,2014
42725,CA-2014-163069,496,4695,2014-08-19,2014-08-22,Second Class,US,East,3,10.0,0.2,1.239,0.8,High,2014
42726,CA-2014-122028,380,1413,2014-08-19,2014-08-26,Standard Class,US,East,3,11.0,0.7,-7.9068,0.78,Medium,2014
42727,CA-2014-117947,15,154,2014-08-19,2014-08-24,Second Class,US,East,2,10.0,0.0,3.0814,0.73,Medium,2014
42728,ES-2014-2542619,368,525,2014-08-19,2014-08-25,Standard Class,EU,Central,1,16.0,0.0,1.59,0.68,Medium,2014
42729,CA-2014-112809,17,1229,2014-08-19,2014-08-23,Standard Class,US,Central,4,7.0,0.8,-11.4648,0.54,Medium,2014
42730,IZ-2014-7330,155,2245,2014-08-19,2014-08-25,Standard Class,EMEA,EMEA,1,16.0,0.0,6.33,0.42,Medium,2014
42731,UP-2014-550,346,3764,2014-08-19,2014-08-22,Second Class,EMEA,EMEA,1,17.0,0.0,2.07,0.41,Medium,2014
42732,SA-2014-1270,196,301,2014-08-20,2014-08-25,Standard Class,EMEA,EMEA,8,,0.0,1146.24,463.98,Medium,2014
42733,IN-2014-73447,344,529,2014-08-20,2014-08-25,Standard Class,APAC,North Asia,4,,0.0,1068.84,119.73,Medium,2014
42734,ES-2014-4297997,375,10478,2014-08-20,2014-08-20,Same Day,EU,South,6,689.0,0.0,96.48,106.19,High,2014
42735,IN-2014-12330,444,9588,2014-08-20,2014-08-24,Standard Class,APAC,North Asia,4,,0.5,-1094.34,85.2,Medium,2014
42736,MX-2014-162824,233,9621,2014-08-20,2014-08-24,Standard Class,LATAM,South,5,790.0,0.002,378.516,54.79,Medium,2014
42737,SU-2014-8900,80,6933,2014-08-20,2014-08-26,Standard Class,Africa,Africa,4,339.0,0.0,101.64,50.31,Low,2014
42738,IN-2014-28234,120,2050,2014-08-20,2014-08-23,Second Class,APAC,North Asia,2,340.0,0.0,33.96,49.87,Critical,2014
42739,MX-2014-131366,262,7961,2014-08-20,2014-08-23,First Class,LATAM,North,5,,0.2,306.7,47.81,Medium,2014
42740,MX-2014-162824,233,4246,2014-08-20,2014-08-24,Standard Class,LATAM,South,5,795.0,0.002,245.4064,46.26,Medium,2014
42741,MX-2014-131366,262,1288,2014-08-20,2014-08-23,First Class,LATAM,North,4,273.0,0.2,95.712,39.12,Medium,2014
42742,SU-2014-8900,80,406,2014-08-20,2014-08-26,Standard Class,Africa,Africa,1,436.0,0.0,178.74,38.36,Low,2014
42743,SU-2014-8900,80,8335,2014-08-20,2014-08-26,Standard Class,Africa,Africa,1,311.0,0.0,40.44,37.93,Low,2014
42744,IN-2014-61218,115,1706,2014-08-20,2014-08-22,First Class,APAC,Central Asia,6,311.0,0.0,111.96,36.17,High,2014
42745,AG-2014-4840,213,6896,2014-08-20,2014-08-25,Standard Class,Africa,Africa,2,210.0,0.0,85.98,34.8,High,2014
42746,IR-2014-820,687,9638,2014-08-20,2014-08-24,Standard Class,EMEA,EMEA,2,617.0,0.0,203.58,33.11,Medium,2014
42747,IN-2014-28234,120,1486,2014-08-20,2014-08-23,Second Class,APAC,North Asia,3,145.0,0.0,70.92,29.56,Critical,2014
42748,SU-2014-8900,80,3410,2014-08-20,2014-08-26,Standard Class,Africa,Africa,1,245.0,0.0,83.34,29.44,Low,2014
42749,BK-2014-5210,36,5938,2014-08-20,2014-08-26,Standard Class,EMEA,EMEA,8,234.0,0.0,30.24,25.25,Low,2014
42750,ES-2014-3067703,115,9698,2014-08-20,2014-08-22,First Class,EU,Central,3,223.0,0.0,4.41,23.69,Medium,2014
42751,IT-2014-2537559,265,8766,2014-08-20,2014-08-25,Standard Class,EU,North,2,496.0,0.5,-79.29,23.51,Medium,2014
42752,SG-2014-2890,722,3243,2014-08-20,2014-08-22,First Class,Africa,Africa,4,105.0,0.0,21.0,23.38,High,2014
42753,SU-2014-8900,80,844,2014-08-20,2014-08-26,Standard Class,Africa,Africa,6,415.0,0.0,8.28,22.05,Low,2014
42754,IN-2014-38531,190,5207,2014-08-20,2014-08-24,Second Class,APAC,Central Asia,5,156.0,0.0,4.65,21.78,Medium,2014
42755,MX-2014-131366,262,6227,2014-08-20,2014-08-23,First Class,LATAM,North,1,111.0,0.0,1.1,21.73,Medium,2014
42756,ID-2014-15025,150,1218,2014-08-20,2014-08-26,Standard Class,APAC,Southeast Asia,3,419.0,0.17,105.8688,20.97,Medium,2014
42757,SU-2014-8900,80,7570,2014-08-20,2014-08-26,Standard Class,Africa,Africa,4,153.0,0.0,16.8,19.43,Low,2014
42758,ES-2014-5160909,602,2308,2014-08-20,2014-08-25,Standard Class,EU,Central,6,412.0,0.5,-412.02,19.24,Medium,2014
42759,SU-2014-1870,172,9613,2014-08-20,2014-08-26,Standard Class,Africa,Africa,2,321.0,0.0,35.34,18.99,Medium,2014
42760,CA-2014-132339,467,1993,2014-08-20,2014-08-24,Standard Class,US,East,1,388.0,0.0,182.3553,16.39,Medium,2014
42761,IN-2014-17223,728,1694,2014-08-20,2014-08-23,Second Class,APAC,Southeast Asia,6,111.0,0.27,4.3902,15.11,Medium,2014
42762,MX-2014-131366,262,8379,2014-08-20,2014-08-23,First Class,LATAM,North,3,73.0,0.0,14.58,13.88,Medium,2014
42763,IN-2014-17223,728,10137,2014-08-20,2014-08-23,Second Class,APAC,Southeast Asia,6,130.0,0.47,-14.859,13.4,Medium,2014
42764,US-2014-100398,682,3588,2014-08-20,2014-08-24,Standard Class,US,West,3,103.0,0.2,37.236,13.33,High,2014
42765,AG-2014-4840,213,7467,2014-08-20,2014-08-25,Standard Class,Africa,Africa,1,68.0,0.0,6.09,13.22,High,2014
42766,IN-2014-38531,190,5621,2014-08-20,2014-08-24,Second Class,APAC,Central Asia,6,,0.0,136.26,12.64,Medium,2014
42767,ID-2014-49388,266,8902,2014-08-20,2014-08-24,Standard Class,APAC,Southeast Asia,4,153.0,0.17,3.6444,12.11,Medium,2014
42768,ES-2014-5160909,602,8336,2014-08-20,2014-08-25,Standard Class,EU,Central,2,207.0,0.5,-99.57,11.26,Medium,2014
42769,ID-2014-49388,266,4005,2014-08-20,2014-08-24,Standard Class,APAC,Southeast Asia,7,146.0,0.17,-19.488,8.22,Medium,2014
42770,IN-2014-17223,728,5521,2014-08-20,2014-08-23,Second Class,APAC,Southeast Asia,5,126.0,0.47,-87.9015,8.07,Medium,2014
42771,ID-2014-12470,636,5966,2014-08-20,2014-08-23,First Class,APAC,Southeast Asia,2,60.0,0.47,-38.7072,8.06,High,2014
42772,ES-2014-5160909,602,288,2014-08-20,2014-08-25,Standard Class,EU,Central,3,81.0,0.5,-43.695,7.9,Medium,2014
42773,MX-2014-153899,635,2342,2014-08-20,2014-08-27,Standard Class,LATAM,South,5,82.0,0.4,0.0,7.47,Low,2014
42774,IN-2014-17223,728,5400,2014-08-20,2014-08-23,Second Class,APAC,Southeast Asia,5,86.0,0.47,-66.954,7.39,Medium,2014
42775,TU-2014-2520,258,7853,2014-08-20,2014-08-27,Standard Class,EMEA,EMEA,1,50.0,0.6,-15.03,6.81,Low,2014
42776,ES-2014-5160909,602,1752,2014-08-20,2014-08-25,Standard Class,EU,Central,4,71.0,0.2,-14.376,6.66,Medium,2014
42777,SU-2014-8900,80,969,2014-08-20,2014-08-26,Standard Class,Africa,Africa,1,48.0,0.0,8.61,6.02,Low,2014
42778,TU-2014-2520,258,6159,2014-08-20,2014-08-27,Standard Class,EMEA,EMEA,6,56.0,0.6,-16.776,5.87,Low,2014
42779,ES-2014-5160909,602,4877,2014-08-20,2014-08-25,Standard Class,EU,Central,3,73.0,0.5,-36.405,5.6,Medium,2014
42780,SU-2014-8900,80,6024,2014-08-20,2014-08-26,Standard Class,Africa,Africa,1,54.0,0.0,4.29,5.57,Low,2014
42781,MX-2014-150686,54,1853,2014-08-20,2014-08-26,Standard Class,LATAM,Caribbean,3,38.0,0.0,7.14,5.48,Low,2014
42782,AG-2014-4840,213,1479,2014-08-20,2014-08-25,Standard Class,Africa,Africa,2,57.0,0.0,10.74,5.43,High,2014
42783,ES-2014-4417507,257,3351,2014-08-20,2014-08-27,Standard Class,EU,Central,2,104.0,0.0,18.6,5.27,Medium,2014
42784,SU-2014-8900,80,194,2014-08-20,2014-08-26,Standard Class,Africa,Africa,1,49.0,0.0,7.89,4.87,Low,2014
42785,ES-2014-1009423,556,5241,2014-08-20,2014-08-24,Standard Class,EU,Central,5,62.0,0.0,6.15,4.81,Medium,2014
42786,AG-2014-4840,213,3379,2014-08-20,2014-08-25,Standard Class,Africa,Africa,1,31.0,0.0,7.14,4.21,High,2014
42787,ID-2014-49388,266,1709,2014-08-20,2014-08-24,Standard Class,APAC,Southeast Asia,2,38.0,0.17,-6.9234,3.6,Medium,2014
42788,ID-2014-15025,150,2198,2014-08-20,2014-08-26,Standard Class,APAC,Southeast Asia,2,41.0,0.47,-19.2888,3.59,Medium,2014
42789,ES-2014-4244280,495,4235,2014-08-20,2014-08-23,First Class,EU,Central,1,43.0,0.1,17.28,3.27,High,2014
42790,ES-2014-3067703,115,5928,2014-08-20,2014-08-22,First Class,EU,Central,3,18.0,0.0,1.53,3.26,Medium,2014
42791,AG-2014-4840,213,247,2014-08-20,2014-08-25,Standard Class,Africa,Africa,1,20.0,0.0,3.12,3.09,High,2014
42792,AG-2014-4840,213,1479,2014-08-20,2014-08-25,Standard Class,Africa,Africa,2,57.0,0.0,10.74,2.77,High,2014
42793,IN-2014-73447,344,6714,2014-08-20,2014-08-25,Standard Class,APAC,North Asia,3,32.0,0.0,11.97,2.31,Medium,2014
42794,IN-2014-17160,410,6564,2014-08-20,2014-08-22,First Class,APAC,North Asia,5,41.0,0.5,-8.325,2.18,High,2014
42795,AG-2014-4840,213,3168,2014-08-20,2014-08-25,Standard Class,Africa,Africa,1,13.0,0.0,6.09,2.06,High,2014
42796,MX-2014-131366,262,631,2014-08-20,2014-08-23,First Class,LATAM,North,2,19.0,0.4,-12.12,2.02,Medium,2014
42797,IN-2014-17160,410,2173,2014-08-20,2014-08-22,First Class,APAC,North Asia,3,19.0,0.5,-12.87,1.92,High,2014
42798,SA-2014-1270,196,1408,2014-08-20,2014-08-25,Standard Class,EMEA,EMEA,1,57.0,0.0,8.52,1.82,Medium,2014
42799,TU-2014-2520,258,3742,2014-08-20,2014-08-27,Standard Class,EMEA,EMEA,2,10.0,0.6,-5.46,1.53,Low,2014
42800,MX-2014-135874,646,3494,2014-08-20,2014-08-26,Standard Class,LATAM,Caribbean,3,22.0,0.2,1.944,1.42,Medium,2014
42801,ES-2014-4936686,230,4083,2014-08-20,2014-08-20,Same Day,EU,Central,2,19.0,0.1,-2.154,1.37,High,2014
42802,IN-2014-17223,728,3741,2014-08-20,2014-08-23,Second Class,APAC,Southeast Asia,3,22.0,0.47,1.2474,1.26,Medium,2014
42803,TU-2014-4750,43,9439,2014-08-20,2014-08-26,Standard Class,EMEA,EMEA,1,13.0,0.6,-12.744,1.13,Medium,2014
42804,ID-2014-37453,11,7728,2014-08-20,2014-08-26,Standard Class,APAC,Southeast Asia,2,11.0,0.17,-0.813,1.1,Medium,2014
42805,ES-2014-1670293,685,6910,2014-08-20,2014-08-24,Standard Class,EU,North,2,15.0,0.1,5.988,0.94,Medium,2014
42806,CA-2014-115777,609,2901,2014-08-20,2014-08-25,Standard Class,US,East,3,19.0,0.0,9.3312,0.67,High,2014
42807,CA-2014-101728,606,8180,2014-08-20,2014-08-24,Standard Class,US,Central,2,2.0,0.8,-3.9032,0.35,High,2014
42808,IN-2014-17160,410,9040,2014-08-20,2014-08-22,First Class,APAC,North Asia,2,31.0,0.5,-17.49,0.31,High,2014
42809,SA-2014-1270,196,3572,2014-08-20,2014-08-25,Standard Class,EMEA,EMEA,1,5.0,0.0,1.17,0.3,Medium,2014
42810,TU-2014-7930,487,10098,2014-08-20,2014-08-24,Standard Class,EMEA,EMEA,1,4.0,0.6,-3.498,0.27,Medium,2014
42811,ES-2014-5501051,431,5987,2014-08-21,2014-08-23,First Class,EU,Central,5,630.0,0.15,222.36,139.58,High,2014
42812,IT-2014-2254772,787,2345,2014-08-21,2014-08-24,Second Class,EU,North,9,413.0,0.5,-313.875,90.14,Critical,2014
42813,US-2014-101651,573,2681,2014-08-21,2014-08-21,Same Day,LATAM,South,8,635.0,0.4,-74.112,80.6,Medium,2014
42814,ES-2014-2964353,741,958,2014-08-21,2014-08-27,Standard Class,EU,Central,1,512.0,0.1,227.373,78.8,Low,2014
42815,US-2014-101651,573,3099,2014-08-21,2014-08-21,Same Day,LATAM,South,9,,0.4,-306.108,76.65,Medium,2014
42816,ES-2014-2214786,730,673,2014-08-21,2014-08-22,First Class,EU,Central,6,327.0,0.0,156.96,74.96,High,2014
42817,IN-2014-34576,793,1030,2014-08-21,2014-08-23,Second Class,APAC,Central Asia,5,834.0,0.0,316.8,70.84,High,2014
42818,ES-2014-1053789,642,4519,2014-08-21,2014-08-23,Second Class,EU,Central,3,977.0,0.1,271.332,63.4,Medium,2014
42819,IV-2014-4540,276,7661,2014-08-21,2014-08-25,Standard Class,Africa,Africa,2,881.0,0.0,334.86,56.62,Medium,2014
42820,SF-2014-8060,164,6250,2014-08-21,2014-08-21,Same Day,Africa,Africa,1,198.0,0.0,96.99,48.13,Critical,2014
42821,IT-2014-2254772,787,7120,2014-08-21,2014-08-24,Second Class,EU,North,2,148.0,0.5,-100.98,47.62,Critical,2014
42822,IN-2014-27100,327,10479,2014-08-21,2014-08-25,Standard Class,APAC,Oceania,5,736.0,0.1,8.04,46.31,High,2014
42823,ID-2014-35052,527,8006,2014-08-21,2014-08-28,Standard Class,APAC,Southeast Asia,5,486.0,0.17,128.7225,44.34,Low,2014
42824,ID-2014-35052,527,7528,2014-08-21,2014-08-28,Standard Class,APAC,Southeast Asia,3,465.0,0.07,19.9872,43.69,Low,2014
42825,IN-2014-32735,738,7209,2014-08-21,2014-08-27,Standard Class,APAC,Oceania,5,242.0,0.1,-21.6,28.16,Medium,2014
42826,IT-2014-5786366,735,3442,2014-08-21,2014-08-21,Same Day,EU,North,5,132.0,0.4,-79.2,27.18,Medium,2014
42827,ES-2014-2964353,741,5932,2014-08-21,2014-08-27,Standard Class,EU,Central,5,244.0,0.0,70.8,25.75,Low,2014
42828,US-2014-111241,722,2795,2014-08-21,2014-08-23,Second Class,US,West,5,239.0,0.2,77.714,23.63,Medium,2014
42829,IN-2014-34576,793,9367,2014-08-21,2014-08-23,Second Class,APAC,Central Asia,2,163.0,0.0,45.72,21.21,High,2014
42830,ID-2014-35052,527,7202,2014-08-21,2014-08-28,Standard Class,APAC,Southeast Asia,8,129.0,0.27,-47.7576,18.6,Low,2014
42831,MX-2014-154557,513,4987,2014-08-21,2014-08-25,Second Class,LATAM,Caribbean,3,93.0,0.2,28.932,17.39,High,2014
42832,IN-2014-85417,163,10480,2014-08-21,2014-08-26,Standard Class,APAC,Oceania,4,249.0,0.0,104.28,16.4,Medium,2014
42833,ES-2014-5860410,597,786,2014-08-21,2014-08-24,First Class,EU,South,3,80.0,0.0,22.41,16.28,High,2014
42834,MX-2014-148726,665,3990,2014-08-21,2014-08-27,Standard Class,LATAM,Central,2,118.0,0.0,47.04,15.23,Low,2014
42835,IN-2014-32168,576,7317,2014-08-21,2014-08-21,Same Day,APAC,Central Asia,2,48.0,0.0,19.5,12.22,High,2014
42836,MX-2014-169824,430,3236,2014-08-21,2014-08-27,Standard Class,LATAM,South,1,141.0,0.0,45.24,11.92,Medium,2014
42837,CA-2014-119011,441,2019,2014-08-21,2014-08-26,Standard Class,US,West,3,108.0,0.2,10.788,11.71,High,2014
42838,IT-2014-5786366,735,6013,2014-08-21,2014-08-21,Same Day,EU,North,2,87.0,0.1,16.416,10.48,Medium,2014
42839,RW-2014-4910,161,10178,2014-08-21,2014-08-25,Standard Class,Africa,Africa,1,121.0,0.0,7.26,9.62,Medium,2014
42840,CA-2014-119011,441,5361,2014-08-21,2014-08-26,Standard Class,US,West,6,227.0,0.0,63.4368,9.08,High,2014
42841,IN-2014-27100,327,4218,2014-08-21,2014-08-25,Standard Class,APAC,Oceania,3,58.0,0.1,10.863,7.52,High,2014
42842,IV-2014-4540,276,1007,2014-08-21,2014-08-25,Standard Class,Africa,Africa,2,146.0,0.0,61.44,7.49,Medium,2014
42843,ES-2014-3629794,115,6177,2014-08-21,2014-08-26,Standard Class,EU,Central,5,73.0,0.0,2.85,7.09,Medium,2014
42844,SA-2014-2230,415,466,2014-08-21,2014-08-26,Standard Class,EMEA,EMEA,1,85.0,0.0,36.51,6.99,Medium,2014
42845,NI-2014-9170,263,2227,2014-08-21,2014-08-25,Standard Class,Africa,Africa,2,127.0,0.7,-135.78,6.46,High,2014
42846,ES-2014-2214786,730,7398,2014-08-21,2014-08-22,First Class,EU,Central,1,36.0,0.0,7.2,6.17,High,2014
42847,US-2014-101651,573,2745,2014-08-21,2014-08-21,Same Day,LATAM,South,2,67.0,0.4,6.656,5.52,Medium,2014
42848,US-2014-101651,573,1168,2014-08-21,2014-08-21,Same Day,LATAM,South,9,41.0,0.4,-21.6,4.96,Medium,2014
42849,ES-2014-5163200,147,6609,2014-08-21,2014-08-21,Same Day,EU,Central,2,25.0,0.0,1.98,4.89,High,2014
42850,IN-2014-32735,738,118,2014-08-21,2014-08-27,Standard Class,APAC,Oceania,2,54.0,0.1,17.898,4.46,Medium,2014
42851,SO-2014-3310,225,5726,2014-08-21,2014-08-25,Standard Class,Africa,Africa,1,53.0,0.0,0.51,3.42,Medium,2014
42852,CA-2014-137344,653,6516,2014-08-21,2014-08-21,Same Day,US,East,3,40.0,0.0,10.4754,3.39,Medium,2014
42853,ID-2014-35052,527,651,2014-08-21,2014-08-28,Standard Class,APAC,Southeast Asia,3,29.0,0.47,-5.4792,3.38,Low,2014
42854,IN-2014-32735,738,3735,2014-08-21,2014-08-27,Standard Class,APAC,Oceania,3,39.0,0.1,12.051,3.29,Medium,2014
42855,ES-2014-2964353,741,10377,2014-08-21,2014-08-27,Standard Class,EU,Central,2,22.0,0.0,2.4,2.07,Low,2014
42856,ES-2014-3629794,115,5241,2014-08-21,2014-08-26,Standard Class,EU,Central,2,25.0,0.0,2.46,1.93,Medium,2014
42857,CA-2014-119011,441,3492,2014-08-21,2014-08-26,Standard Class,US,West,3,17.0,0.0,5.166,1.85,High,2014
42858,US-2014-114356,367,2019,2014-08-21,2014-08-27,Standard Class,US,South,1,36.0,0.2,3.596,1.81,Medium,2014
42859,ES-2014-3629794,115,494,2014-08-21,2014-08-26,Standard Class,EU,Central,2,25.0,0.0,3.24,1.74,Medium,2014
42860,ES-2014-1559544,38,145,2014-08-21,2014-08-25,Standard Class,EU,South,3,22.0,0.0,6.75,1.62,Medium,2014
42861,CA-2014-105326,368,3456,2014-08-21,2014-08-28,Standard Class,US,West,4,26.0,0.0,12.4416,1.27,Medium,2014
42862,TU-2014-6240,149,1939,2014-08-21,2014-08-25,Standard Class,EMEA,EMEA,1,10.0,0.6,-8.37,1.19,High,2014
