product_key,product_id,product_name,category,sub_category
10343,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories
10344,OFF-AP-10004274,"Hamilton Beach Blender, Black",Office Supplies,Appliances
10345,TEC-MOT-10001927,"Motorola Speaker Phone, VoIP",Technology,Phones
10346,TEC-CO-10003568,"HP Copy Machine, Color",Technology,Copiers
10347,FUR-BAR-10001039,"Barricks Coffee Table, Fully Assembled",Furniture,Tables
10348,OFF-ST-10004326,"Rogers Box, Single Width",Office Supplies,Storage
10349,OFF-FA-10000196,"OIC Paper Clips, Bulk Pack",Office Supplies,Fasteners
10350,FUR-FU-10000546,"Eldon Door Stop, Erganomic",Furniture,Furnishings
10351,FUR-TA-10000861,"Barricks Conference Table, with Bottom Storage",Furniture,Tables
10352,OFF-AP-10000195,"Cuisinart Stove, Black",Office Supplies,Appliances
10353,TEC-BRO-10004178,"Brother Wireless Fax, Laser",Technology,Copiers
10354,FUR-BO-10000820,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases
10355,OFF-EN-10004212,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes
10356,OFF-CUI-10002269,"Cuisinart Refrigerator, Red",Office Supplies,Appliances
10357,FUR-TA-10003782,"Lesro Training Table, Rectangular",Furniture,Tables
10358,OFF-STO-10001693,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
10359,OFF-FA-10000790,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners
10360,FUR-BO-10000268,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases
10361,OFF-AP-10002899,"Breville Toaster, Silver",Office Supplies,Appliances
10362,FUR-FU-10000674,"Rubbermaid Photo Frame, Erganomic",Furniture,Furnishings
10363,OFF-FA-10003703,"Accos Clamps, Assorted Sizes",Office Supplies,Fasteners
10364,OFF-AR-10002144,"Stanley Pens, Blue",Office Supplies,Art
10365,FUR-CH-10003772,"Office Star Chairmat, Red",Furniture,Chairs
10366,FUR-BO-10001452,"Dania Stackable Bookrack, Pine",Furniture,Bookcases
10367,OFF-ST-10003811,"Smead Lockers, Single Width",Office Supplies,Storage
10368,OFF-SU-10001595,"Kleencut Shears, Serrated",Office Supplies,Supplies
10369,FUR-CH-10002938,"Novimex Chairmat, Red",Furniture,Chairs
10370,OFF-FA-10004563,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners
10371,OFF-SU-10001412,"Fiskars Scissors, High Speed",Office Supplies,Supplies
10372,FUR-TA-10003307,"Barricks Conference Table, Fully Assembled",Furniture,Tables
10373,TEC-CO-10002323,"Brother Copy Machine, Color",Technology,Copiers
10374,OFF-SU-10001889,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
10375,FUR-FU-10002122,"Rubbermaid Frame, Duo Pack",Furniture,Furnishings
10376,OFF-SU-10000452,"Fiskars Letter Opener, Steel",Office Supplies,Supplies
10377,OFF-LA-10000425,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
10378,OFF-AR-10001598,"BIC Highlighters, Easy-Erase",Office Supplies,Art
10379,OFF-AP-10002008,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances
10380,OFF-FA-10001272,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
10381,TEC-CO-10003217,"Canon Wireless Fax, Laser",Technology,Copiers
10382,TEC-AC-10002389,"Enermax Mouse, USB",Technology,Accessories
10383,FUR-TA-10000593,"Chromcraft Training Table, Fully Assembled",Furniture,Tables
10384,OFF-PA-10003875,"Enermax Memo Slips, Multicolor",Office Supplies,Paper
10385,FUR-CH-10004642,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs
10386,TEC-PH-10004707,"Samsung Signal Booster, Cordless",Technology,Phones
10387,OFF-ADV-10000425,"Advantus Clamps, Metal",Office Supplies,Fasteners
10388,FUR-TA-10004531,"Chromcraft Coffee Table, Rectangular",Furniture,Tables
10389,FUR-TA-10003449,"Chromcraft Coffee Table, Rectangular",Furniture,Tables
10390,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines
10391,FUR-BO-10004935,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases
10392,OFF-FA-10003749,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners
10393,OFF-STO-10000876,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners
10394,TEC-MA-10002898,"StarTech Printer, Durable",Technology,Machines
10395,OFF-ENE-10002104,"Enermax Note Cards, Premium",Office Supplies,Paper
10396,TEC-MA-10000232,"Konica Card Printer, Durable",Technology,Machines
10397,OFF-LA-10002337,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels
10398,OFF-LA-10004964,"Smead Shipping Labels, Adjustable",Office Supplies,Labels
10399,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art
10400,TEC-AC-10003417,"SanDisk Memory Card, Programmable",Technology,Accessories
10401,TEC-MA-10000858,"Panasonic Printer, White",Technology,Machines
10402,OFF-SU-10002002,"Fiskars Scissors, Steel",Office Supplies,Supplies
10403,OFF-BI-10002005,"Acco Index Tab, Clear",Office Supplies,Binders
10404,TEC-MA-10001792,"Epson Inkjet, White",Technology,Machines
10405,TEC-CO-10001343,"Canon Fax Machine, Digital",Technology,Copiers
10406,FUR-CH-10000920,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
10407,FUR-CH-10000604,"Office Star Rocking Chair, Set of Two",Furniture,Chairs
10408,OFF-CAM-10001141,"Cameo Manila Envelope, Security-Tint",Office Supplies,Envelopes
10409,OFF-PA-10003389,"Enermax Message Books, Recycled",Office Supplies,Paper
10410,OFF-FA-10003332,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners
10411,OFF-FA-10003850,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners
10412,OFF-SU-10003879,"Kleencut Shears, High Speed",Office Supplies,Supplies
10413,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper
10414,OFF-AP-10000285,"Breville Microwave, Silver",Office Supplies,Appliances
10415,OFF-ST-10001776,"Eldon Trays, Wire Frame",Office Supplies,Storage
10416,OFF-AP-10002041,"Cuisinart Toaster, White",Office Supplies,Appliances
10417,OFF-FA-10004243,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners
10418,OFF-AR-10004746,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art
10419,FUR-TA-10002582,"Barricks Coffee Table, Rectangular",Furniture,Tables
10420,TEC-CO-10003633,"Canon Ink, Laser",Technology,Copiers
10421,FUR-TA-10001833,"Bevis Round Table, Fully Assembled",Furniture,Tables
10422,FUR-BO-10000008,"Sauder Library with Doors, Traditional",Furniture,Bookcases
10423,OFF-LA-10002770,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels
10424,TEC-AC-10000462,"Logitech Keyboard, Programmable",Technology,Accessories
10425,TEC-MA-10001841,"Konica Printer, White",Technology,Machines
10426,OFF-PA-10004627,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Paper
10427,OFF-AP-10000423,"Breville Refrigerator, Red",Office Supplies,Appliances
10428,TEC-MA-10003326,"Epson Printer, Red",Technology,Machines
10429,OFF-AP-10000916,"KitchenAid Microwave, Black",Office Supplies,Appliances
10430,TEC-AC-10001455,"Logitech Memory Card, Erganomic",Technology,Accessories
10431,OFF-LA-10004112,"Hon Shipping Labels, Alphabetical",Office Supplies,Labels
10432,OFF-EN-10000182,"Jiffy Peel and Seal, Security-Tint",Office Supplies,Envelopes
10433,OFF-AR-10001645,"Boston Pens, Blue",Office Supplies,Art
10434,OFF-PA-10003729,Xerox 1998,Office Supplies,Paper
10435,OFF-LA-10000707,"Avery Legal Exhibit Labels, Adjustable",Office Supplies,Labels
10436,TEC-PH-10002590,"Motorola Audio Dock, Cordless",Technology,Phones
10437,OFF-PA-10003640,"Eaton Cards & Envelopes, Recycled",Office Supplies,Paper
10438,OFF-EN-10001823,"Cameo Mailers, Recycled",Office Supplies,Envelopes
10439,FUR-IKE-10003771,"Ikea Corner Shelving, Traditional",Furniture,Bookcases
10440,FUR-DEF-10000720,"Deflect-O Door Stop, Duo Pack",Furniture,Furnishings
10441,OFF-SU-10002429,"Fiskars Box Cutter, Steel",Office Supplies,Supplies
10442,TEC-PH-10000038,"Nokia Speaker Phone, with Caller ID",Technology,Phones
10443,OFF-SU-10002611,"Fiskars Ruler, Serrated",Office Supplies,Supplies
10444,OFF-AP-10002244,"Breville Refrigerator, White",Office Supplies,Appliances
10445,OFF-ST-10002250,"Smead Folders, Industrial",Office Supplies,Storage
10446,TEC-CO-10001678,"Brother Fax Machine, Digital",Technology,Copiers
10447,OFF-EN-10004981,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
10448,OFF-PA-10000522,"Green Bar Message Books, Multicolor",Office Supplies,Paper
10449,FUR-FU-10000669,"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings
10450,OFF-BI-10000960,"Wilson Jones Hole Reinforcements, Clear",Office Supplies,Binders
10451,OFF-AP-10001692,"KitchenAid Stove, Black",Office Supplies,Appliances
10452,OFF-BRE-10003558,"Breville Refrigerator, White",Office Supplies,Appliances
10453,FUR-CH-10000689,"SAFCO Chairmat, Red",Furniture,Chairs
10454,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs
10455,OFF-AP-10004372,"Hoover Coffee Grinder, White",Office Supplies,Appliances
10456,TEC-MA-10000572,"Epson Card Printer, Red",Technology,Machines
10457,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders
10458,OFF-SU-10003355,"Acme Trimmer, Steel",Office Supplies,Supplies
10459,TEC-AC-10003920,"Belkin Keyboard, Bluetooth",Technology,Accessories
10460,OFF-EN-10003854,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Envelopes
10461,FUR-TA-10001602,"Barricks Round Table, Adjustable Height",Furniture,Tables
10462,TEC-MA-10004408,"Konica Inkjet, Durable",Technology,Machines
10463,FUR-BO-10000311,"Safco Floating Shelf Set, Metal",Furniture,Bookcases
10464,OFF-SU-10001791,"Elite Box Cutter, Serrated",Office Supplies,Supplies
10465,OFF-SU-10001980,"Acme Letter Opener, High Speed",Office Supplies,Supplies
10466,TEC-PH-10000879,"Cisco Smart Phone, Full Size",Technology,Phones
10467,TEC-PH-10002867,"Apple Signal Booster, Cordless",Technology,Phones
10468,TEC-PH-10003220,"Cisco Headset, VoIP",Technology,Phones
10469,OFF-EN-10001727,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes
10470,OFF-SU-10001343,"Elite Scissors, High Speed",Office Supplies,Supplies
10471,FUR-TA-10003771,"Hon Computer Table, Adjustable Height",Furniture,Tables
10472,FUR-BO-10004316,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases
10473,FUR-CH-10002273,"Harbour Creations Rocking Chair, Black",Furniture,Chairs
10474,OFF-ST-10003293,"Smead File Cart, Single Width",Office Supplies,Storage
10475,TEC-CO-10002681,"HP Personal Copier, Digital",Technology,Copiers
10476,TEC-AC-10002148,"Belkin Keyboard, Programmable",Technology,Accessories
10477,FUR-CH-10000774,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs
10478,FUR-FU-10003219,"Eldon Frame, Erganomic",Furniture,Furnishings
10479,TEC-MA-10002093,"StarTech Card Printer, Durable",Technology,Machines
10480,OFF-ST-10004794,"Rogers Shelving, Blue",Office Supplies,Storage
10481,FUR-BEV-10004805,"Bevis Conference Table, Rectangular",Furniture,Tables
10482,TEC-EPS-10001129,"Epson Inkjet, White",Technology,Machines
10483,OFF-AP-10002960,"Hamilton Beach Toaster, Black",Office Supplies,Appliances
10484,TEC-AC-10003052,"SanDisk Mouse, Programmable",Technology,Accessories
10485,OFF-NOV-10002610,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels
10486,FUR-TA-10000687,"Bevis Conference Table, with Bottom Storage",Furniture,Tables
10487,FUR-CH-10002980,"Hon Executive Leather Armchair, Red",Furniture,Chairs
10488,OFF-AR-10002331,"Binney & Smith Canvas, Blue",Office Supplies,Art
10489,FUR-BO-10001585,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases
10490,FUR-CH-10004026,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs
10491,TEC-MA-10002368,"Panasonic Receipt Printer, White",Technology,Machines
10492,OFF-EN-10002066,"Kraft Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
10493,TEC-MA-10000379,"Okidata Phone, Wireless",Technology,Machines
10494,FUR-FU-10000204,"Advantus Door Stop, Durable",Furniture,Furnishings
10495,OFF-ACC-10004782,"Accos Staples, Metal",Office Supplies,Fasteners
10496,OFF-AP-10003240,"Breville Stove, Black",Office Supplies,Appliances
10497,OFF-AP-10003135,"KitchenAid Toaster, White",Office Supplies,Appliances
10498,FUR-BUS-10004622,"Bush Corner Shelving, Pine",Furniture,Bookcases
10499,FUR-TA-10003405,"Lesro Computer Table, Adjustable Height",Furniture,Tables
10500,OFF-BI-10002734,"Wilson Jones Binder Covers, Clear",Office Supplies,Binders
10501,OFF-PA-10003681,"Green Bar Message Books, Premium",Office Supplies,Paper
10502,FUR-BO-10002529,"Safco Library with Doors, Metal",Furniture,Bookcases
10503,TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories
10504,OFF-BI-10000051,"Ibico Binding Machine, Economy",Office Supplies,Binders
10505,OFF-EN-10003049,"GlobeWeis Clasp Envelope, Security-Tint",Office Supplies,Envelopes
10506,OFF-SU-10004317,"Kleencut Box Cutter, Easy Grip",Office Supplies,Supplies
10507,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper
10508,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases
10509,OFF-KIT-10001213,"KitchenAid Refrigerator, Black",Office Supplies,Appliances
10510,OFF-EN-10001038,"Jiffy Mailers, Set of 50",Office Supplies,Envelopes
10511,TEC-PAN-10004279,"Panasonic Phone, Durable",Technology,Machines
10512,OFF-PA-10003527,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper
10513,FUR-TA-10004820,"Barricks Wood Table, Fully Assembled",Furniture,Tables
10514,FUR-TA-10001276,"Lesro Training Table, Fully Assembled",Furniture,Tables
10515,FUR-TA-10000355,"Bevis Wood Table, with Bottom Storage",Furniture,Tables
10516,TEC-PH-10003078,"Cisco Speaker Phone, with Caller ID",Technology,Phones
10517,OFF-EN-10002808,"Cameo Business Envelopes, Set of 50",Office Supplies,Envelopes
10518,FUR-FU-10003336,"Eldon Door Stop, Erganomic",Furniture,Furnishings
10519,OFF-BI-10004193,"Avery Index Tab, Clear",Office Supplies,Binders
10520,OFF-EN-10001621,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,Envelopes
10521,FUR-TA-10004649,"Barricks Round Table, Rectangular",Furniture,Tables
10522,OFF-AP-10000818,"Hoover Blender, Black",Office Supplies,Appliances
10523,FUR-TA-10003568,"Chromcraft Conference Table, Rectangular",Furniture,Tables
10524,TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones
10525,OFF-LA-10001026,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels
10526,OFF-LA-10002900,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels
10527,FUR-HON-10001622,"Hon Chairmat, Red",Furniture,Chairs
10528,FUR-CH-10004992,"Hon Bag Chairs, Red",Furniture,Chairs
10529,TEC-CO-10000407,"HP Copy Machine, Color",Technology,Copiers
10530,TEC-AC-10000115,"SanDisk Keyboard, USB",Technology,Accessories
10531,OFF-SU-10000697,"Kleencut Ruler, Serrated",Office Supplies,Supplies
10532,FUR-LES-10002616,"Lesro Conference Table, with Bottom Storage",Furniture,Tables
10533,FUR-TA-10004748,"Bevis Coffee Table, Fully Assembled",Furniture,Tables
10534,OFF-AP-10004041,"KitchenAid Microwave, White",Office Supplies,Appliances
10535,FUR-BEV-10002803,"Bevis Conference Table, Fully Assembled",Furniture,Tables
10536,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases
10537,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
10538,OFF-PA-10002001,Xerox 1984,Office Supplies,Paper
10539,FUR-BAR-10000560,"Barricks Round Table, with Bottom Storage",Furniture,Tables
10540,OFF-EN-10000975,"Ames Manila Envelope, Set of 50",Office Supplies,Envelopes
10541,OFF-EN-10001733,"Cameo Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
10542,OFF-PA-10000673,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper
10543,OFF-EN-10003979,"Kraft Clasp Envelope, with clear poly window",Office Supplies,Envelopes
10544,FUR-NOV-10000669,"Novimex Chairmat, Set of Two",Furniture,Chairs
10545,TEC-CO-10003420,"Sharp Wireless Fax, High-Speed",Technology,Copiers
10546,OFF-AR-10003620,"Boston Pencil Sharpener, Water Color",Office Supplies,Art
10547,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art
10548,OFF-AP-10000162,"Breville Microwave, Black",Office Supplies,Appliances
10549,FUR-CH-10001187,"Novimex Chairmat, Set of Two",Furniture,Chairs
10550,FUR-CH-10002435,"Novimex Executive Leather Armchair, Black",Furniture,Chairs
10551,TEC-PH-10002699,"Cisco Signal Booster, Full Size",Technology,Phones
10552,FUR-FU-10002019,"Eldon Light Bulb, Durable",Furniture,Furnishings
10553,OFF-EN-10004801,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes
10554,OFF-EN-10004030,"Kraft Mailers, Security-Tint",Office Supplies,Envelopes
10555,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
10556,OFF-ST-10003331,"Rogers File Cart, Single Width",Office Supplies,Storage
10557,OFF-EN-10002427,"Ames Manila Envelope, Recycled",Office Supplies,Envelopes
10558,OFF-ACM-10004150,"Acme Ruler, Serrated",Office Supplies,Supplies
10559,TEC-MA-10003441,"Okidata Inkjet, Wireless",Technology,Machines
10560,FUR-FU-10002055,"Eldon Light Bulb, Black",Furniture,Furnishings
10561,OFF-LA-10004916,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
10562,OFF-BI-10003253,"Ibico Index Tab, Economy",Office Supplies,Binders
10563,FUR-BEV-10001048,"Bevis Conference Table, with Bottom Storage",Furniture,Tables
10564,TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines
10565,FUR-BO-10000807,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases
10566,FUR-TA-10000490,"Lesro Training Table, with Bottom Storage",Furniture,Tables
10567,TEC-MA-10001098,"StarTech Printer, Durable",Technology,Machines
10568,TEC-MA-10003251,"Konica Phone, White",Technology,Machines
10569,OFF-LA-10002688,"Hon File Folder Labels, Adjustable",Office Supplies,Labels
10570,OFF-AP-10000672,"KitchenAid Stove, White",Office Supplies,Appliances
10571,OFF-BI-10001089,"Acco Binding Machine, Clear",Office Supplies,Binders
10572,FUR-CH-10003894,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs
10573,TEC-CO-10001162,"HP Fax and Copier, Color",Technology,Copiers
10574,OFF-PA-10004673,"Green Bar Memo Slips, Recycled",Office Supplies,Paper
10575,FUR-TA-10000519,"Bevis Computer Table, Fully Assembled",Furniture,Tables
10576,OFF-AR-10004790,Staples,Office Supplies,Art
10577,FUR-TA-10000991,"Lesro Computer Table, Adjustable Height",Furniture,Tables
10578,FUR-TA-10003637,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables
10579,OFF-ST-10001073,"Eldon File Cart, Single Width",Office Supplies,Storage
10580,OFF-EN-10003920,"Jiffy Business Envelopes, Set of 50",Office Supplies,Envelopes
10581,OFF-LA-10004166,"Avery Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
10582,OFF-PA-10001639,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper
10583,OFF-STO-10001916,"Stockwell Clamps, Metal",Office Supplies,Fasteners
10584,TEC-PH-10004626,"Cisco Smart Phone, with Caller ID",Technology,Phones
10585,OFF-AP-10004698,"Breville Microwave, Red",Office Supplies,Appliances
10586,TEC-CO-10003166,"Canon Fax Machine, Color",Technology,Copiers
